plotTriggerName_55,Little Red,赤ずきん
plotDescName_55,Grandma… You have to be safe…,おばあさん…無事でいて頂戴…
plotEndName_55,"Little Red Riding Hood's grandma was consumed by black magic due to her insatiable desire for revenge. It is said that only the ""blood of a werewolf"" and a ""memory fragment"" can purify the side effects of the dark magic and restore sanity to the one who cast the spell. The young carpenter,  an orphan,  has always been introverted and shy. Little Red Riding Hood,  being his only friend since childhood,  has taught him to feel empathy and warmth. As he closed his eyes,  the young carpenter thought to himself: ""Even though I dare not say it out loud,  I really like you. And if I can make your life a little bit better,  I would be only too happy to offer you my werewolf blood. It just so happens to be a full moon. You won't recognize me,  and I can't speak…I hope you can save your grandma.",赤ずきんのおばあさんは復讐のために黒魔法に手を出し、そのうちに黒魔法自体に呑み込まれてしまった。この黒魔法を解くには「狼男の血」と「記憶の欠片」が必要で、それらがあれば理性を取り戻せるそうだ。孤児のカーペンターは内気で恥ずかしがり屋だったため、幼いころから赤ずきん以外は友達がいなくて、赤ずきんのおかげで人の優しさと温かさを知った。「うまく言葉にはできないけど、本当に君が大好きなんだ。もし僕の犠牲で君が幸せになれるのなら、僕の血を与えるくらいどうってことはないよ。ちょうど今は満月だ。君はこの姿の僕なら僕だと気づかないし僕もしゃべれない…こうでもなければ、優しい君は僕の最後の贈り物を受け取ってくれないだろうね…これでおばあさんを救えたらいいね」カーペンターはそう思いながら、大好きな赤ずきんを見つめながらゆっくりとその両目を閉じた…
plotTriggerName_56,Little Red,赤ずきん
plotDescName_56,Grandma… You have to be safe…,おばあさん…無事でいて頂戴…
plotEndName_56,"Little Red Riding Hood's grandma was consumed by black magic due to her insatiable desire for revenge. It is said that only the ""blood of a werewolf"" and a ""memory fragment"" can purify the side effects of the dark magic and restore sanity to the one who cast the spell. The young carpenter,  an orphan,  has always been introverted and shy. Little Red Riding Hood,  being his only friend since childhood,  has taught him to feel empathy and warmth. As he closed his eyes,  the young carpenter thought to himself: ""Even though I dare not say it out loud,  I really like you. And if I can make your life a little bit better,  I would be only too happy to offer you my werewolf blood. It just so happens to be a full moon. You won't recognize me,  and I can't speak…I hope you can save your grandma.",赤ずきんのおばあさんは復讐のために黒魔法に手を出し、そのうちに黒魔法自体に呑み込まれてしまった。この黒魔法を解くには「狼男の血」と「記憶の欠片」が必要で、それらがあれば理性を取り戻せるそうだ。孤児のカーペンターは内気で恥ずかしがり屋だったため、幼いころから赤ずきん以外は友達がいなくて、赤ずきんのおかげで人の優しさと温かさを知った。「うまく言葉にはできないけど、本当に君が大好きなんだ。もし僕の犠牲で君が幸せになれるのなら、僕の血を与えるくらいどうってことはないよ。ちょうど今は満月だ。君はこの姿の僕なら僕だと気づかないし僕もしゃべれない…こうでもなければ、優しい君は僕の最後の贈り物を受け取ってくれないだろうね…これでおばあさんを救えたらいいね」カーペンターはそう思いながら、大好きな赤ずきんを見つめながらゆっくりとその両目を閉じた…
plotTriggerName_57,Little Red,赤ずきん
plotDescName_57,Grandma… You have to be safe…,おばあさん…無事でいて頂戴…
plotEndName_57,"Little Red Riding Hood's grandma was consumed by black magic due to her insatiable desire for revenge. It is said that only the ""blood of a werewolf"" and a ""memory fragment"" can purify the side effects of the dark magic and restore sanity to the one who cast the spell. The young carpenter,  an orphan,  has always been introverted and shy. Little Red Riding Hood,  being his only friend since childhood,  has taught him to feel empathy and warmth. As he closed his eyes,  the young carpenter thought to himself: ""Even though I dare not say it out loud,  I really like you. And if I can make your life a little bit better,  I would be only too happy to offer you my werewolf blood. It just so happens to be a full moon. You won't recognize me,  and I can't speak…I hope you can save your grandma.",赤ずきんのおばあさんは復讐のために黒魔法に手を出し、そのうちに黒魔法自体に呑み込まれてしまった。この黒魔法を解くには「狼男の血」と「記憶の欠片」が必要で、それらがあれば理性を取り戻せるそうだ。孤児のカーペンターは内気で恥ずかしがり屋だったため、幼いころから赤ずきん以外は友達がいなくて、赤ずきんのおかげで人の優しさと温かさを知った。「うまく言葉にはできないけど、本当に君が大好きなんだ。もし僕の犠牲で君が幸せになれるのなら、僕の血を与えるくらいどうってことはないよ。ちょうど今は満月だ。君はこの姿の僕なら僕だと気づかないし僕もしゃべれない…こうでもなければ、優しい君は僕の最後の贈り物を受け取ってくれないだろうね…これでおばあさんを救えたらいいね」カーペンターはそう思いながら、大好きな赤ずきんを見つめながらゆっくりとその両目を閉じた…
plotTriggerName_58,Little Red,赤ずきん
plotDescName_58,Grandma… You have to be safe…,おばあさん…無事でいて頂戴…
plotEndName_58,"Little Red Riding Hood's grandma was consumed by black magic due to her insatiable desire for revenge. It is said that only the ""blood of a werewolf"" and a ""memory fragment"" can purify the side effects of the dark magic and restore sanity to the one who cast the spell. The young carpenter,  an orphan,  has always been introverted and shy. Little Red Riding Hood,  being his only friend since childhood,  has taught him to feel empathy and warmth. As he closed his eyes,  the young carpenter thought to himself: ""Even though I dare not say it out loud,  I really like you. And if I can make your life a little bit better,  I would be only too happy to offer you my werewolf blood. It just so happens to be a full moon. You won't recognize me,  and I can't speak…I hope you can save your grandma.",赤ずきんのおばあさんは復讐のために黒魔法に手を出し、そのうちに黒魔法自体に呑み込まれてしまった。この黒魔法を解くには「狼男の血」と「記憶の欠片」が必要で、それらがあれば理性を取り戻せるそうだ。孤児のカーペンターは内気で恥ずかしがり屋だったため、幼いころから赤ずきん以外は友達がいなくて、赤ずきんのおかげで人の優しさと温かさを知った。「うまく言葉にはできないけど、本当に君が大好きなんだ。もし僕の犠牲で君が幸せになれるのなら、僕の血を与えるくらいどうってことはないよ。ちょうど今は満月だ。君はこの姿の僕なら僕だと気づかないし僕もしゃべれない…こうでもなければ、優しい君は僕の最後の贈り物を受け取ってくれないだろうね…これでおばあさんを救えたらいいね」カーペンターはそう思いながら、大好きな赤ずきんを見つめながらゆっくりとその両目を閉じた…
plotTriggerName_65,Vampire Lord,吸血鬼の領主
plotDescName_65,He's angry over what I've done in the castle.,古城が荒らされたことにご立腹のようだ
plotEndName_65,"The defeated Vampire Lord doesn't try to escape. He seems very interested in the powers I have within me and makes me an offer:\n""I have a clue to your missing young carpenter. Many people have gone missing from within my castle and based on the tactics used,  I'm fairly certain the culprit is Black Swan. My black magic is useless against her because of the special blood flowing through her veins,  and it seems you carry the same blood. If we work together,  we might just defeat her…""\nI'm reminded of my recent adventures within the castle and refuse to trust the cunning vampire.\nI reject him and continue on a journey to find young carpenter on my own…",敗れた吸血鬼の領主は全く難色を示さず、かえって私の力に興味を持ったようだ。「消えたあのカーペンターについて、ワシには確かな手がかりがあるぞ。最近はワシの古城でも何人かが行方不明になったんだ。 手口から見ると、ブラックスワンの仕業に間違いないようだ。彼女には特別な血が流れておるせいで、ワシの黒魔法じゃ彼女には太刀打ちできん。が、どうやらお前にもその血が流れているようだ。どうだ？ワシと手を組めば、彼女を打ち負かせるぞ！」あかずきんは古城で見てきた光景を思い出し、目の前にいる狡猾な吸血鬼を信じる気にはなれなかった。彼の誘いを断った後に、赤ずきんは一人でカーペンターを探す旅に出た…
plotTriggerName_64,Queen of Viper,毒蛇の女王
plotDescName_64,"I see the girl in black fleeing with the young carpenter. As I attempt to give chase,  a gorgeously colored snake stands in my way…",美しい…だが毒をもっているかもしれない…
plotEndName_64,"The snake blocks my path resolutely,  using her body to absorb all my attacks. She makes no move to retreat even when her beautiful scales begin to disintegrate under my heavy blows.\n""I won't let you interfere with Black Swan.""\n""That boy cannot remain among humans. He'll be killed by the church.""\n""Black Swan will return him to his true family.""\n""Her Highness…Black Swan is…not…the devil…""\nShe resists until her body can hold her up no longer and she collapses.\nI step over the exhausted snake and chase after the girl in black in the distance.\nIt's my fault he came with me to the castle. I have to bring him home!",大蛇は執拗に私の前に立ちはだかり、その体で赤ずきんの攻撃を受けとめ続けた。たとえ美しい鱗が砕けちっても、全く身を引こうとしなかった。 「ブラックスワン様の邪魔をすることは許されないわ！あの子は人間の中にいてはいけないの。でなければ必ずいつか教会に殺されてしまうわ。ブラックスワン様は彼を本当の家族のもとに送り返すから、ブラックスワン様は…悪魔…なんか…じゃ…ない…」彼女はとうとう力を尽き、赤ずきんの足元に倒れこんだ。赤ずきんは大蛇を飛び越えて、遠くにいる黒衣の女を追うことにした。「彼をここに連れてきたのは私だ。必ず彼を家に連れて帰るの！」
plotTriggerName_66,Black Swan,ブラックスワン
plotDescName_66,The mysterious girl in black stands before me while young carpenter lies unconscious by her feet…,か…彼女…は誰なの？
plotEndName_66,"Even though 5 years have passed since,  I will never forget the day I met her.\nThe rumors of a devil princess had circulated the Dark Woods for a long time. It's said that she was hunted by the church from a young age and was captured by devil tyrant Midas when she fled into the Dark Woods. When she was seen again,  she had already donned her swan's-down cloak and was known as Midas's adopted daughter. No one knew her true name,  so everyone fearfully called her devil princess Black Swan.\nThe person who snatched the young carpenter away from the quagmire was none other than Black Swan.\nI used all my strength to stop her but she still escaped with the young carpenter. All I managed to do was pull off her hood…\n""Maybe next time,  little one.""\nA thick mist stopped me in my tracks as Black Swan's form and voice was swallowed up by it. I was dumbstruck and stood staring until the mist dissipated. All I could see was the devil princess' face.\nNow,  5 years later,  I'm still haunted every time I look at myself in the mirror: it takes me back to that night,  when I first met Black Swan…",5年前に彼女と出会ったその日のことは今でもはっきりと覚えている。噂では彼女は幼いころから教会に追われ、黒き森に逃げ込んだものの、暴君ミダスに捕らえられたそうだ。彼女が次に現れたときには全身に黒い装束で身を包み、ミダスの養女になったそうだ。彼女の本名を知る人もおらず、皆は彼女のことを「ブラックスワン」と呼ぶようになった。カーペンターを連れ去ったのは間違いなく彼女だ。私は全力を尽くして彼女と戦っても、彼女のフードを外すのが精一杯だった。驚くことに彼女の顔は私にそっくりだった。「…またね…」、彼女はそう呟き、カーペンターを連れ去った。彼女の顔を見た私は動揺を隠せず、彼女がカーペンターと霧の中に消えて行くのを見送ることしかできなかった。今でも鏡を見るたびにブラックスワンと出会ったあの夜のことを思い出すのだ…
plotTriggerName_68,Cyclops Giant,サイクロプス
plotDescName_68,A tall and powerful cyclops giant stands in our way.,大きくて強そうなサイクロプスが私達の前に立ちふさがる
plotEndName_68,"Xi...Where is she? My head... it hurts ... The Cyclops Giant suddenly hugged his head in pain and stopped attacking. He seems to be losing his mind, which looks like a great chance for me to get him to talk. ""Have you ever seen a little boy? If you could tell me, maybe I can help you find Xi."" "" You mean the boy carried by the Black Swan? "" Hearing Xi’s name, the Cyclops Giant became a bit sober. ""Yes! That villain captured him."" I couldn't help but clenched the sword in my hand when remembering the little carpenter being taken away by the Black Swan.""No, she's not a villain. Her Highness do have to obey Midas as her adopted daughter. But She has privately helped many people who was cursed by black magic but couldn’t fight back, just like me ..."" ""Where did they go?"" ""They just went in that direction. I believe there must be some misunderstanding. Her Highness will not hurt an innocent child ..."" Little Carpenter, I’m coming to save you!",「キーちゃん…キーちゃんはどこ？頭…痛いなあ…」サイクロプスは突然苦しそうに頭を抱えて、攻撃を止めた。どうやら彼の意識が朦朧としているようだ。これは情報を聞き出すチャンスだと思った私は「小さい男の子を見なかったか？教えくれたらキーちゃんを探すのを手伝ってあげるよ！」キーちゃんの名前を聞いた巨人の意識が更にはっきりとしてきたようで、落ち着いた口調で、「ブラックスワン様が連れ去ったあの子の事？」と聞き返した。「そう！その悪い人よ！」ブラックスワンがカーペンターをさらっていく様子を思い出すと、私は思わず手の中の剣を握りしめた。「いや、彼女は決して悪い人じゃないよ。ミダスの養女としてミダス様に従うこともあるけど、ブラックスワン様は僕みたいに黒魔法の呪いをかけられた弱い者たちをひっそりと助けてくれているんだ……」。しびれを切らした私は彼の話を遮って、「彼女はどこに行ったの？」と力強く聞き出そうとした。「彼女はあっちの方向に向かったよ。君はきっと何か誤解してるんだ。ブラックスワン様は罪のない子供を傷つけるなんてしないから……」、サイクロプスの話を終わるのを待ちきれず、私はサイクロプスが指した方向に飛び出した。カーペンター、待っていてくれ、きっとあなたを助けるわ！
plotTriggerName_67,Kingwith Donkey Ears,悪魔の暴君ミダス
plotDescName_67,A devil with the body of a man and the head of a donkey suddenly appears…,ロバの頭に人間の体をした悪魔がいきなり現れた…
plotEndName_67,"A frightening burst of magic surges forth before she finishes speaking. A devil with the body of a man and head of a donkey emerges from the darkness. We're trapped.\nBlack Swan rushes forward to fight him,  using all her power to allow me and the young carpenter a chance to escape...\nWe run,  farther and farther away while an intense battle rages behind us,  the clashing of black magic booming loudly across the valley.\nUntil the devil tyrant's final anguished wail fades in the distance.\nWe shouldn't be running! We shouldn't! I grab the young carpenter and yank,  forcibly stopping us in our tracks.\nBy the time we return to the lake,  there is no sign of the devil tyrant or Black Swan. Only the broken pieces of the wooden house remain,  scattered across the ground.\n""I didn't even...get the chance to call her sis...""\nA sudden cry in the distance grabs my attention. I turn to look and there,  swimming in the center of the lake,  is an elegant black swan.",私は湖畔の横にあるぼろ小屋でブラックスワンとカーペンターの3人で向かった。「ここだ！」ブラックスワンは小屋の木のドアを指しながら話を続けた、「お母さんはここで服を編み、おばあちゃんはぬいぐるみを作ってましたわ！あなたはゆりかごの中で寝ていて…」突然、恐怖の魔法がうねりだし、ブラックスワンの話を遮った。暗闇の中からロバの頭をした悪魔が現れ、私達に襲いかかった。ブラックスワンは咄嗟に身を挺し、私とカーペンターに逃げるよう叫んだ。そうだ、私達はまだ子供で、ここにいても足手まといにしかならない。冷静なカーペンターはまだ混乱している私の手を引き、私達はその場から逃げ出した。どれぐらい逃げたのか全くわからないが、かなりの距離を逃げたに違いない。しかし、それでも私達の後ろで繰り出されている魔法の衝突が山岳の全体に響き渡り、最後に悪魔の暴君の声がだんだんと弱まっていった…「私達は逃げるべきじゃなかったのよ、逃げちゃダメだ…！」そう考えた私は力を振り絞って、カーペンターを引き止め、二人で湖畔に踵を返した。急いで戻った二人の目の前には悪魔とブラックスワンの姿はおろか、残っているのは小屋の残骸しかなかった…「私…まだお姉ちゃんって…呼んであげてないのに…」私は嗚咽に近い声でそうつぶやいた。その時、湖畔の方から「コォーコォー」と白鳥の鳴き声が聞こえた。私は反射的に湖畔の方に目を凝らした。そこで優雅に首を曲げながら、湖畔の真ん中で行水をしているブラックスワンの姿がいた
plotEndUnrealName_67,"A frightening burst of magic surges forth before she finishes speaking. A devil with the body of a man and head of a donkey emerges from the darkness. We're trapped.\nBlack Swan rushes forward to fight him,  using all her power to allow me and the young carpenter a chance to escape...\nWe run,  farther and farther away while an intense battle rages behind us,  the clashing of black magic booming loudly across the valley.\nUntil the devil tyrant's final anguished wail fades in the distance.\nWe shouldn't be running! We shouldn't! I grab the young carpenter and yank,  forcibly stopping us in our tracks.\nBy the time we return to the lake,  there is no sign of the devil tyrant or Black Swan. Only the broken pieces of the wooden house remain,  scattered across the ground.\n""I didn't even...get the chance to call her sis...""\nA sudden cry in the distance grabs my attention. I turn to look and there,  swimming in the center of the lake,  is an elegant black swan.",私は湖畔の横にあるぼろ小屋でブラックスワンとカーペンターの3人で向かった。「ここだ！」ブラックスワンは小屋の木のドアを指しながら話を続けた、「お母さんはここで服を編み、おばあちゃんはぬいぐるみを作ってましたわ！あなたはゆりかごの中で寝ていて…」突然、恐怖の魔法がうねりだし、ブラックスワンの話を遮った。暗闇の中からロバの頭をした悪魔が現れ、私達に襲いかかった。ブラックスワンは咄嗟に身を挺し、私とカーペンターに逃げるよう叫んだ。そうだ、私達はまだ子供で、ここにいても足手まといにしかならない。冷静なカーペンターはまだ混乱している私の手を引き、私達はその場から逃げ出した。どれぐらい逃げたのか全くわからないが、かなりの距離を逃げたに違いない。しかし、それでも私達の後ろで繰り出されている魔法の衝突が山岳の全体に響き渡り、最後に悪魔の暴君の声がだんだんと弱まっていった…「私達は逃げるべきじゃなかったのよ、逃げちゃダメだ…！」そう考えた私は力を振り絞って、カーペンターを引き止め、二人で湖畔に踵を返した。急いで戻った二人の目の前には悪魔とブラックスワンの姿はおろか、残っているのは小屋の残骸しかなかった…「私…まだお姉ちゃんって…呼んであげてないのに…」私は嗚咽に近い声でそうつぶやいた。その時、湖畔の方から「コォーコォー」と白鳥の鳴き声が聞こえた。私は反射的に湖畔の方に目を凝らした。そこで優雅に首を曲げながら、湖畔の真ん中で行水をしているブラックスワンの姿がいた
plotTriggerName_99,Mystery Men,謎の人物
plotDescName_99,Have you seen my Little Red Riding Hood?,私の姿を見て、動揺しているようだ
plotEndName_99,"When the Hope family faced the dark magic curse,  they had two options: remove it or control it. Once the church was involved,  Little Red Riding Hood's mother tried to remove the curse and prevent the church's evil through peaceful means. Unfortunately she was captured and died in prison. Even though the grandmother was in deep sorrow,  she never forgot her desire for revenge. On one night of a full moon,  she set out on a mission to fight back against the church. However,  age was not on her side. She lost control of the creatures and she was soon infected and engulfed by the dark magic herself. She never told all this to Little Red Riding Hood,  because she never wanted to get her granddaughter involved.",ホープ一族は黒魔法の呪いを解呪したり制御したりできる血筋だ。赤ずきんの母は教会の企みを気づいた後に、黒魔法の呪いを解こうとした。血を流さずに教会の企みを阻止しようとした彼女は不運にも教会に囚われてしまい、そのまま獄中で亡くなってしまった。赤ずきんのおばあさんはとても悲しんだが、赤ずきんに魔の手が及ばぬように身分を隠し、二人だけで辺境の村で生活をするようになった。しかし、おばあさんはずっと教会に復讐をしようとしていた。この満月の夜に、おばあさんはホープ一族の能力で呪われた怪物たちを操り、教会に攻撃しようと決起した。しかし、歳には抗えず、おばあさんは黒魔法をうまく制御できず、黒き森の怪物たちを暴走させただけでなく、終いに自らも黒魔法に呑み込まれ、理性を失ってしまった。幸いなことに、この復讐については最期までに赤ずきんに告げていなかったことだった。おばあさんはどうしても自分の最愛なる孫娘をこの争いに巻き込みたくはなかったのだ…
plotTriggerName_69,Forest Spirit,森の意志
plotDescName_69,Corrupted Forest Will,腐化された森の意志
plotEndName_69,You defeated the heart of the forest and saved the black forest,あなたは森の意志を浄化した、黒き森を救った！
plotTriggerName_4,Carpenter,カーペンター
plotDescName_4,None,なし
plotTriggerName_5,Village Guard,村の見張り
plotDescName_5,None,なし
plotTriggerName_6,Fugitive,脱走者
plotDescName_6,None,なし
plotTriggerName_7,Charm Sprite,花の妖精
plotDescName_7,None,なし
plotTriggerName_8,Castle Heroes,古城の三人衆
plotDescName_8,None,なし
plotTriggerName_9,Toad Prophet,カエルの預言者
plotDescName_9,None,なし
plotTriggerName_10,Hunter,狩人
plotDescName_10,None,なし
plotTriggerName_11,Pig Widow,未亡豚
plotDescName_11,None,なし
plotTriggerName_12,Phantom Captain,幽霊船長
plotDescName_12,None,なし
plotTriggerName_13,Hypnotist,催眠術師
plotDescName_13,None,なし
plotTriggerName_14,Drunkard,酔っぱらい
plotDescName_14,None,なし
plotTriggerName_15,Scarecrow,カカシ
plotDescName_15,None,なし
plotTriggerName_16,Weapon Thief,武器泥棒
plotDescName_16,None,なし
plotTriggerName_17,Tryst Woman,恋する乙女
plotDescName_17,None,なし
plotTriggerName_18,Magic Mirror,魔法の鏡
plotDescName_18,None,なし
plotTriggerName_19,Ghost Doll,呪いの人形
plotDescName_19,None,なし
plotTriggerName_20,Devil,悪魔
plotDescName_20,None,なし
plotTriggerName_21,Demoness,サキュバス
plotDescName_21,None,なし
plotTriggerName_22,Magic Apprentice,魔法使いの弟子
plotDescName_22,None,なし
plotTriggerName_23,Crazy Apothecary,イカれた薬剤師
plotDescName_23,None,なし
plotTriggerName_24,Cook,コック
plotDescName_24,None,なし
plotTriggerName_25,Tryst Man,恋する男
plotDescName_25,None,なし
plotTriggerName_26,Fortuneteller,占い師
plotDescName_26,None,なし
plotTriggerName_27,Mr. Pumpkin,ミスターパンプキン
plotDescName_27,None,なし
plotTriggerName_28,Death,死神
plotDescName_28,None,なし
plotTriggerName_29,Headless Horseman,デュラハン
plotDescName_29,None,なし
plotTriggerName_30,Gambler,ギャンブラー
plotDescName_30,None,なし
plotTriggerName_44,Little Red,赤ずきん
plotTriggerName_45,Weird Fishman,怪しい漁師
plotTriggerName_46,Piggy Architect,子豚の建築家
plotTriggerName_47,Candy Man,キャンディマン
plotTriggerName_48,Ettin,エティン
plotTriggerName_49,Prince Charming,黒の王子
plotTriggerName_50,Poker Soldier,トランプ兵
plotTriggerName_51,Slaughterer,処刑人
plotTriggerName_59,Little Red Riding Hood,赤ずきん
plotTriggerName_60,Little Red Riding Hood,赤ずきん
plotTriggerName_61,Little Red Riding Hood,赤ずきん
plotTriggerName_62,Little Red Riding Hood,赤ずきん
plotTriggerName_63,Little Red Riding Hood,赤ずきん
plotTriggerName_80,Castle Heroes,古城の三人衆
plotTriggerName_91,Sleepless Sheep,不眠症の羊
plotRewardDesc_1,"Courage ≥ 4,  Reward: maximum health +4",勇気≥4、 報奨：HPの上限+4
plotRewardDesc_2,"Courage ≥ 8,  Reward: maximum health +6",勇気≥8、 報奨：HPの上限+6
plotRewardDesc_3,"Reputation ≥ 4,  Reward: Gold +15",名声≥4、報奨：15枚の金貨
plotRewardDesc_4,"Reputation ≥ 8,  Reward: Gold +20",名声≥8、報奨：20枚の金貨
plotRewardDesc_5,"Courage ≥ 3,  Reward: Choose a card",勇気≥3、 報奨：カードを獲得
plotRewardDesc_6,"Courage ≥ 6,  Reward: Choose a card",勇気≥6、 報奨：カードを獲得
plotRewardDesc_7,"Reputation ≥ 3,  Reward: Choose a card",名声≥3、 報奨：カードを獲得
plotRewardDesc_8,"Reputation ≥ 6,  Reward: Choose a card",名声≥6、 報奨：カードを獲得
achieveName_1,Knight's Glory,騎士の栄光
achieveUnlockName_1,Knight's Glory,騎士の栄光
achieveDesc_1,Lady Knight clears stage(Normal),騎士でゲームを1回クリアする（ノーマル）
achieveName_2,Magic Mastery,魔法の熟達
achieveUnlockName_2,Magic Mastery,魔法の熟達
achieveDesc_2,Little Witch clears stage(Normal),魔女でゲームを1回クリアする（ノーマル）
achieveName_3,Like the Wind,疾風迅雷
achieveUnlockName_3,Like the Wind,疾風迅雷
achieveDesc_3,Ranger clears stage(Normal),レンジャーでゲームを1回クリアする（ノーマル）
achieveName_4,Devout Heart,敬虔な信者
achieveUnlockName_4,Devout Heart,敬虔な信者
achieveDesc_4,Nun clears stage(Normal),シスターでゲームを1回クリアする（ノーマル）
achieveName_5,Heart of Iron,鍛冶屋の常連
achieveUnlockName_5,Heart of Iron,鍛冶屋の常連
achieveDesc_5,Upgrade card 6 times,カードを6回強化する
achieveName_6,Drunken Stupor,忘却の彼方
achieveUnlockName_6,Drunken Stupor,忘却の彼方
achieveDesc_6,Forget cards 6 times,カードを6枚忘却する
achieveName_7,Card Trade,トレーダー
achieveUnlockName_7,Card Trade,トレーダー
achieveDesc_7,Trade with the adventure Card Collector 2 times,カード収集家と2回カードをトレードする
achieveName_8,Taste Master,薬漬け
achieveUnlockName_8,Taste Master,薬漬け
achieveDesc_8,Try the Witch Apothecary's potion 5 times,魔女のポーションを5回飲む
achieveName_9,Witch Trade,妖術師のご褒美
achieveUnlockName_9,Witch Trade,妖術師のご褒美
achieveDesc_9,Eat the apple and collect the Witch's rewards,全てのりんごを食べて、妖術師の褒美をもらう
achieveName_10,Shop Regular,猫バア商店のお得意様
achieveUnlockName_10,Shop Regular,猫バア商店のお得意様
achieveDesc_10,Buy 20 cards from the shop,猫バア商店でカードを20枚購入する
achieveName_15,Potions of Wonders,ポーションの心得
achieveUnlockName_15,Potions of Wonders,ポーションの心得
achieveDesc_15,Apothecary clears stage(Normal),薬剤師でゲームを1回クリアする（ノーマル）
achieveName_16,True Potions of Wonders,真・ポーションの心得Ⅰ
achieveUnlockName_16,True Potions of Wonders,真・ポーションの心得Ⅰ
achieveDesc_16,Apothecary clears stage(Hard),薬剤師でゲームを1回クリアする（ハード）
achieveName_17,Great Magic,偉大なマジシャン
achieveUnlockName_17,Great Magic,偉大なマジシャン
achieveDesc_17,Magician clears stage(Normal),マジシャンでゲームを1回クリアする（ノーマル）
achieveName_18,Dilemma,ジレンマ
achieveUnlockName_18,Dilemma,ジレンマ
achieveDesc_18,Werewolf clears stage(Normal),人狼でゲームを1回クリアする（ノーマル）
achieveName_100,Millionaire ★,大富豪★
achieveUnlockName_100,Millionaire\n★,大富豪\n★
achieveDesc_100,Spend total {0}/500 Gold,累計で{0}/500枚の金貨を使用する
achieveName_101,Millionaire ★★,大富豪★★
achieveUnlockName_101,Millionaire\n★★,大富豪\n★★
achieveDesc_101,Spend total {0}/1000 Gold,累計で{0}/1000枚の金貨を使用する
achieveName_102,Millionaire ★★★,大富豪★★★
achieveUnlockName_102,Millionaire\n★★★,大富豪\n★★★
achieveDesc_102,Spend total {0}/2000 Gold,累計で{0}/2000枚の金貨を使用する
achieveName_150,Grandmaster ★,大魔術師★
achieveUnlockName_150,Grandmaster\n★,大魔術師\n★
achieveDesc_150,Gain total {0}/50 mana,累計で{0}/50MPを獲得する
achieveName_151,Grandmaster ★★,大魔術師★★
achieveUnlockName_151,Grandmaster\n★★,大魔術師\n★★
achieveDesc_151,Gain total {0}/500 mana,累計で{0}/500MPを獲得する
achieveName_152,Grandmaster ★★★,大魔術師★★★
achieveUnlockName_152,Grandmaster\n★★★,大魔術師\n★★★
achieveDesc_152,Gain total {0}/2000 mana,累計で{0}/2000MPを獲得する
achieveName_200,Renegade ★,狂戦士★
achieveUnlockName_200,Renegade\n★,狂戦士\n★
achieveDesc_200,Deal total {0}/1000 damage,累計で{0}/1000点のダメージを与える
achieveName_201,Renegade ★★,狂戦士★★
achieveUnlockName_201,Renegade\n★★,狂戦士\n★★
achieveDesc_201,"Deal total {0}/10, 000 damage",累計で{0}/10000点のダメージを与える
achieveName_202,Renegade ★★★,狂戦士★★★
achieveUnlockName_202,Renegade\n★★★,狂戦士\n★★★
achieveDesc_202,"Deal total {0}/20, 000 damage",累計で{0}/20000点のダメージを与える
achieveName_250,Brave Advance ★,獅子奮迅★
achieveUnlockName_250,Brave Advance\n★,獅子奮迅\n★
achieveDesc_250,Defeat total {0}/50 people,累計で{0}/50人の敵を倒す
achieveName_251,Brave Advance ★★,獅子奮迅★★
achieveUnlockName_251,Brave Advance\n★★,獅子奮迅\n★★
achieveDesc_251,Defeated total {0}/100 people,累計で{0}/100人の敵を倒す
achieveName_300,Card Connoisseur ★,カード鑑定家★
achieveUnlockName_300,Card Connoisseur\n★,カード鑑定家\n★
achieveDesc_300,Get total {0}/50 cards,累計でカードを{0}/50枚獲得する
achieveName_301,Card Connoisseur ★★,カード鑑定家★★
achieveUnlockName_301,Card Connoisseur\n★★,カード鑑定家\n★★
achieveDesc_301,Get total {0}/100 cards,累計でカードを{0}/100枚獲得する
achieveName_302,Card Connoisseur ★★★,カード鑑定家★★★
achieveUnlockName_302,Card Connoisseur\n★★★,カード鑑定家\n★★★
achieveDesc_302,Get total {0}/200 cards,累計でカードを{0}/200枚獲得する
achieveName_303,Card Connoisseur ★★★★,カード鑑定家★★★★
achieveUnlockName_303,Card Connoisseur\n★★★★,カード鑑定家\n★★★★
achieveDesc_303,Get total {0}/500 cards,累計でカードを{0}/500枚獲得する
achieveName_304,Expose Truth,謎の人物への挑戦状
achieveUnlockName_304,Expose Truth,謎の人物への挑戦状
achieveDesc_304,"Hard mode,  defeat mystery man",謎の人物を1回倒す
achieveName_305,Contract Concluded,契約完了
achieveUnlockName_305,Contract Concluded,契約完了
achieveDesc_305,Soul Hunter clears stage(Normal),契約師でゲームを1回クリアする（ノーマル）
achieveName_306,True Contract Concluded,真・契約完了Ⅱ
achieveUnlockName_306,True Contract Concluded,真・契約完了Ⅱ
achieveDesc_306,Soul Hunter clears stage(Hard VII),契約師でゲームを1回クリアする（ハードVII）
achieveName_307,Body of Steel,鋼鉄の意志
achieveUnlockName_307,Body of Steel,鋼鉄の意志
achieveDesc_307,Mechanic clears stage(Normal),機械技師でゲームを1回クリアする（ノーマル）
achieveName_308,True Body of Steel,真·鋼鉄の意志
achieveUnlockName_308,True Body of Steel,真·鋼鉄の意志
